id	mantra
36808	tvaṃ jaghantha namuciṃ makhasyum
36809	tvaṃ jayāsi na parā jayāsai
36810	tvaṃ jāto bhavasi viśvatomukhaḥ
36811	tvaṃ jāmir janānām
36812	tvaṃ jigetha na dhanā rurodhitha
36813	tvaṃ jīrṇo daṇḍena vañcasi
36814	tvaṃ jyotiṣā vi tamo vavartha
36815	tvatpādapadmaṃ hṛdi saṃ ni dhatsva
36816	tvatpitāro agne devāḥ
36817	tvad agne kāvyā tvan manīṣāḥ
36818	tvad agne vāryaṃ vasu
36819	tvad ayaṃ jāyatāṃ punaḥ
36820	tvad āśur jūjuvāṃ agne arvā
36821	tvad ukthā jāyante rādhyāni
36822	tvad eti draviṇaṃ vīrapeśāḥ
36823	tvad devāpe abhi mām agachat
36824	tvad dhi putro sahaso vi pūrvīḥ
36825	tvad bhiyā viśa āyann asiknīḥ
36826	tvad bhiyendra pārthivāni viśvā
36827	tvad rayir devajūto mayobhuḥ
36828	tvad vājā ud īrate
36829	tvad vājī vājaṃbharo vihāyāḥ
36830	tvad vāvakre rathyo na dhenāḥ
36831	tvad vipro jāyate vājy agne
36832	tvad viśvāni bhuvanāni vajrin
36833	tvad viśvā subhaga saubhagāni
36834	tvad vīrāso abhimātiṣāhaḥ
36835	tvaṃ tad uktham indra barhaṇā kaḥ
36836	tvaṃ taṃ vṛtrahañ jahi
36837	tvaṃ tantur uta setur agne
36838	tvaṃ taṃ deva jihvayā
36839	tvaṃ tapaḥ paritapyājayaḥ svaḥ
36840	tvaṃ tam agne amṛtatva uttame
36841	tvaṃ tam indra parvataṃ na bhojase
36842	tvaṃ tam indra parvataṃ mahām urum
36843	tvaṃ tam indra martyam
36844	tvaṃ tam indra vāvṛdhāno asmayuḥ
36845	tvaṃ taṃ brahmaṇas pate
36846	tvaṃ tasmād varuṇa pāhy asmān
36847	tvaṃ tasya dvayāvinaḥ
36848	tvaṃ tasyāmitrahan
36849	tvaṃ tasyāvayajanam asi
36850	tvaṃ tāṃ agna ubhayān vi vidvān
36851	tvaṃ tāṃ indrobhayāṃ amitrān
36852	tvaṃ tān agne apa sedha dūrān
36853	tvaṃ tān agne menyāmenīn kṛṇu svāhā
36854	tvaṃ tān indra vṛtrahan
36855	tvaṃ tān vṛtrahatye codayo n. ṝn
36856	tvaṃ tān vettha yadi te jātavedaḥ
36857	tvaṃ tān saṃ ca prati cāsi majmanā
36858	tvaṃ tā viśvā bhuvanāni vettha
36859	tvaṃ tugraṃ vetasave sacāhan
36860	tvaṃ tujiṃ gṛṇantam indra tūtoḥ
36861	tvaṃ turīyā vaśinī vaśāsi
36862	tvaṃ turvītiṃ vayyaṃ śatakrato
36863	tvaṃ tū na indra taṃ rayiṃ dāḥ
36864	tvaṃ tūrya taruṣyataḥ
36865	tvaṃ tṛtaṃ tvaṃ pary eṣy utsam
36866	tvaṃ tyat paṇīnāṃ vido vasu
36867	tvaṃ tyam iṭato ratham
36868	tvaṃ tyam indra martyam
36869	tvaṃ tyam indra sūryam
36870	tvaṃ tyā cid acyutā
36871	tvaṃ tyā cid vātasyāśvagāḥ
36872	tvaṃ tyāṃ na indra deva citrām
36873	tvaṃ tyebhir ā gahi
36874	tvaṃ trātā taraṇe cetyo bhūḥ
36875	tvaṃ trātā tvam u no vṛdhe bhūḥ
36876	tvaṃ-tvam aharyathā upastutaḥ
36877	tvaṃ dakṣaiḥ sudakṣo viśvavedāḥ
36878	tvaṃ dadhāsi dvipade catuṣpade
36879	tvaṃ darbhāsi patir oṣadhīnām
36880	tvaṃ dasyūṃr okaso agna ājaḥ
36881	tvaṃ dātā prathamo rādhasām asi
36882	tvaṃ divo duhitar yā ha devī
36883	tvaṃ divo dharuṇaṃ dhiṣa ojasā
36884	tvaṃ divo bṛhataḥ sānu kopayaḥ
36885	tvaṃ dīkṣāṇām adhipatir asi
36886	tvaṃ dūtaḥ kavir asi pracetāḥ
36887	tvaṃ dūtaḥ prathamo vareṇyaḥ
36888	tvaṃ dūtas tvam u naḥ paraspāḥ
36889	tvaṃ dūto abhavo jāyamānaḥ
36890	tvaṃ dūto amartya
36891	tvaṃ devatā dīkṣitāsi sā dīkṣamāṇasya teja indriyaṃ vīryaṃ yaśa ādatse mā me teja indriyaṃ vīryaṃ yaśa ādithās tava dīkṣām anu dīkṣe
36892	tvaṃ devatā dīkṣitāsi sā dīkṣamāṇasyendriyaṃ jyaiṣṭhyaṃ śraiṣṭhyaṃ yaśa ādatse mā ma indriyaṃ jyaiṣṭhyaṃ śraiṣṭhyaṃ yaśa ādithās tava dīkṣām anu dīkṣe
36893	tvaṃ deva maghavadbhyaḥ suṣūdaḥ
36894	tvaṃ devaḥ savitā ratnadhā asi
36895	tvaṃ devāṃ abhiśaster amuñcaḥ
36896	tvaṃ devānām asi rudra śreṣṭhaḥ
36897	tvaṃ devānāṃ brāhmaṇo'sy ahaṃ manuṣyāṇām
36898	tvaṃ devānāṃ bhava priyaḥ
36899	tvaṃ devānām asi yahva hotā
36900	tvaṃ devānām asi sasnitamaṃ papritamaṃ juṣṭatamaṃ vahnitamaṃ devahūtamam
36901	tvaṃ devi sarasvati
36902	tvaṃ deveṣu pūrvya
36903	tvaṃ deveṣu brāhmaṇo'sy ahaṃ manuṣyeṣu
36904	tvaṃ dehi sahasriṇaṃ rayiṃ naḥ
36905	tvaṃ daivīr viśa imā vi rāja
36906	tvaṃ dyāṃ ca pṛthivīṃ cāti jabhriṣe
36907	tvaṃ dyāṃ ca mahivrata
36908	tvaṃ dharmapatir bhava
36909	tvaṃ dhiyaṃ manoyujam
36910	tvaṃ dhunir indra dhunimatīḥ
36911	tvaṃ dhṛṣṇo dhṛṣatā vītahavyam
36912	tvaṃ na inda ūtibhiḥ sajoṣāḥ
36913	tvaṃ na indra ṛtayuḥ
36914	tvaṃ na indra tvābhir ūtī tvāyataḥ
36915	tvaṃ na indra mahate saubhagāya
36916	tvaṃ na indra mṛḍaya
36917	tvaṃ na indra rāyā tarūṣasā
36918	tvaṃ na indra rāyā parīṇasā
36919	tvaṃ na indra vājayuḥ
36920	tvaṃ na indra śūra śūraiḥ
36921	tvaṃ na indrā bhara
36922	tvaṃ na indrāsām
36923	tvaṃ na indrāsi pramatiḥ piteva
36924	tvaṃ na indrotibhiḥ
36925	tvaṃ na ūtī tava citrayā dhiyā
36926	tvaṃ na ūtī tvam in na āpyam
36927	tvaṃ naḥ paścād adharād uttarāt puraḥ
36928	tvaṃ naḥ pāhy aṃhasaḥ
36929	tvaṃ naḥ pṛṇīhi paśubhir viśvarūpaiḥ
36930	tvaṃ nakṣatrāṇāṃ methy asi
36931	tvaṃ narāṃ śardho asi purūvasuḥ
36932	tvaṃ naś citra ūtyā
36933	tvaṃ nas tad brahman prabrūhi
36934	tvaṃ nas tantur uta setur agne
36935	tvaṃ nas tasmāj jātavedo mumugdhi
36936	tvaṃ naḥ soma viśvataḥ
36937	tvaṃ naḥ soma viśvato vayodhāḥ
36938	tvaṃ naḥ soma sukratuḥ
36939	tvaṃ ni dasyuṃ cumuriṃ dhuniṃ ca
36940	tvaṃ nṛcakṣā abhavo vicakṣaṇa
36941	tvaṃ nṛcakṣā asi soma viśvataḥ
36942	tvaṃ nṛcakṣā vṛṣabhānu pūrvīḥ
36943	tvaṃ nṛṇāṃ nṛpate jāyase śuciḥ
36944	tvaṃ nṛbhir ajayas tvāvṛdhebhiḥ
36945	tvaṃ nṛbhir dakṣiṇāvadbhir agne
36946	tvaṃ nṛbhir nṛmaṇo devavītau
36947	tvaṃ nṛbhir havyo viśvadhāsi
36948	tvaṃ nṛbhyo nṛmaṇo jāyase śuciḥ
36949	tvaṃ netā vṛṣabha carṣaṇīnām
36950	tvaṃ no agna āyuṣu
36951	tvaṃ no agna eṣām
36952	tvaṃ no agne agnibhiḥ
36953	tvaṃ no agne aṅgiraḥ
36954	tvaṃ no agne adbhuta
36955	tvaṃ no agne adharāt udaktāt
36956	tvaṃ no agne tava deva pāyubhiḥ
36957	tvaṃ no agne pitror upastha ā
36958	tvaṃ no agne bhiṣag bhava
36959	tvaṃ no agne mahobhiḥ
36960	tvaṃ no agne varuṇasya vidvān
36961	tvaṃ no agne sanaye dhanānām
36962	tvaṃ no atra suvatād anāgasaḥ
36963	tvaṃ no asi yajñiyā
36964	tvaṃ no asya vacasaś cikiddhi
36965	tvaṃ no asyā amater uta kṣudhaḥ
36966	tvaṃ no asyā indra durhaṇāyāḥ
36967	tvaṃ no asyā uṣaso vyuṣṭau
36968	tvaṃ no gopā avitota yantā
36969	tvaṃ no gopāḥ pathikṛd vicakṣaṇaḥ
36970	tvaṃ no gopāḥ pari pāhi viśvataḥ
36971	tvaṃ no gomatīr iṣaḥ
36972	tvan no jagmur āśasaḥ
36973	tvaṃ no jinva somapāḥ
36974	tvaṃ no devatātaye
36975	tvaṃ no nabhasas pate
36976	tvaṃ no mitro varuṇo na māyī
36977	tvaṃ no mitro varuṇo māmahantām
36978	tvaṃ no medhe prathamā
36979	tvaṃ no vāyav eṣām apūrvyaḥ
36980	tvaṃ no vidvāṃ ṛtuthā vi vocaḥ
36981	tvaṃ no vīro arvati kṣamethāḥ
36982	tvaṃ no vṛtrahantama
36983	tvam aṃśo vidathe deva bhājayuḥ
36984	tvam agna indrapreṣitaḥ
36985	tvam agna indro vṛṣabhaḥ satām asi
36986	tvam agna īḍito jātavedaḥ
36987	tvam agna uruśaṃsāya vāghate
36988	tvam agna ṛbhur āke namasyaḥ
36989	tvam agniṃ havyavāhaṃ samintse
36990	tvam agnir varuṇo vāyuḥ
36991	tvam agne aṅgirastamaḥ
36992	tvam agne aditir deva dāśuṣe
36993	tvam agne ayāsi
36994	tvam agne kratubhiḥ ketubhir hitaḥ
36995	tvam agne kravyādaḥ sarvān
36996	tvam agne gṛhapatiḥ
36997	tvam agne gṛhapatir viśām asi
36998	tvam agne gṛhapate
36999	tvam agne tvaṃ menyāmeniṃ kṛṇu svāhā
37000	tvam agne tvaṣṭā vidhate suvīryam
37001	tvam agne divaṃ ruha
37002	tvam agne devatābhyaḥ
37003	tvam agne dyubhis tvam āśuśukṣaṇiḥ
37004	tvam agne draviṇodā araṃkṛte
37005	tvam agne purīṣyaḥ
37006	tvam agne pururūpo viśe-viśe
37007	tvam agne pṛtanāyūṃr abhi ṣyāḥ
37008	tvam agne prathamo aṅgirastamaḥ
37009	tvam agne prathamo aṅgirā ṛṣiḥ
37010	tvam agne prathamo mātariśvane
37011	tvam agne pramatis tvaṃ pitāsi naḥ
37012	tvam agne prayatadakṣiṇaṃ naram
37013	tvam agne bṛhad vayaḥ
37014	tvam agne manave dyām avāśayaḥ
37015	tvam agne mānuṣīṇām
37016	tvam agne yajñānām
37017	tvam agne yajyave pāyur antaraḥ
37018	tvam agne yātudhānān
37019	tvam agne rājā varuṇo dhṛtavrataḥ
37020	tvam agne rudro asuro maho divaḥ
37021	tvam agne vanuṣyato ni pāhi
37022	tvam agne varuṇo jayāse yat
37023	tvam agne vasūṃr iha
37024	tvam agne vāghate supraṇītiḥ
37025	tvam agne vīravad yaśaḥ
37026	tvam agne vṛjinavartaniṃ naram
37027	tvam agne vṛṣabhaḥ puṣṭivardhanaḥ
37028	tvam agne vratapā asi
37029	tvam agne vratabhṛc chuciḥ
37030	tvam agne śaśamānāya sunvate
37031	tvam agne śociṣā śośucānaḥ
37032	tvam agne saprathā asi
37033	tvam agne sarvabhūtānām
37034	tvam agne sahasā sahantamaḥ
37035	tvam agne sahasram ā naya
37036	tvam agne subhṛta uttamaṃ vayaḥ
37037	tvam agne suhavo raṇvasaṃdṛk
37038	tvam agne sūryavarcā asi
37039	tvam agre pṛśniparṇi
37040	tvam aṅga jaritāraṃ yaviṣṭha
37041	tvam aṅga tāni viśvāni vitse
37042	tvam aṅga niṣkarīyasī
37043	tvam aṅga pra śaṃsiṣaḥ
37044	tvam aṅga viśvā janimāni vettha
37045	tvam aṅga śakra vasva ā śako naḥ
37046	tvam adbhyas tvam aśmanas pari
37047	tvam adha prathamaṃ jāyamānaḥ
37048	tvam adhvaryur uta hotāsi pūrvyaḥ
37049	tvam apām apidhānāvṛṇor apa
37050	tvam apām oṣadhīnām
37051	tvam apo ajanayas tvaṃ gāḥ
37052	tvam apo ajayo dāsapatnīḥ
37053	tvam apo yadave turvaśāya
37054	tvam apo yad dha vṛtraṃ jaghanvān
37055	tvam apo vi duro viṣūcīḥ
37056	tvam arṇavān badbadhānāṃ aramṇāḥ
37057	tvam aryamā bhavasi yat kanīnām
37058	tvam aryamā satpatir yasya saṃbhujam
37059	tvam asi pradivaḥ kārudhāyāḥ
37060	tvam asi praśasyaḥ
37061	tvam asi sahamānaḥ
37062	tvam asmākaṃ śatakrato
37063	tvam asmākaṃ tava smasi
37064	tvam asmākam indra viśvadha syāḥ
37065	tvam asmai kutsam atithigvam āyum
37066	tvam asya kṣayasi yad dha viśvam
37067	tvam asya pāre rajaso vyomanaḥ
37068	tvam asya brāhmaṇād ā tṛpat piba
37069	tvam asy āvapanī janānām
37070	tvam asyai dhehy oṣadhe
37071	tvam ājñātā tvam indrāsi dātā
37072	tvam ā tatanthorv antarikṣam
37073	tvam āditya mahāṃ asi
37074	tvam ādityāṃ ā vaha tān hy uśmasi
37075	tvam āyasaṃ prati vartayo goḥ
37076	tvam āyuṣmān sapatnahā
37077	tvam āvitha naryaṃ turvaśaṃ yadum
37078	tvam āvitha suśravasaṃ tavotibhiḥ
37079	tvam āśuhemā rariṣe svaśvyam
37080	tvam iḍā śatahimāsi dakṣase
37081	tvam it saprathā asi
37082	tvam id asi kṣapāvān
37083	tvam id dhi brahmakṛte kāmyaṃ vasu
37084	tvam ino dāśuṣo varūtetthādhīḥ
37085	tvam indo pari srava
37086	tvam indo prathamo dhāmadhā asi
37087	tvam indra kapotāya
37088	tvam indra naryo yāṃ avo n. ṝn
37089	tvam indra pratūrtiṣu
37090	tvam indra balād adhi
37091	tvam indra yaśā asi
37092	tvam indra vanūṃr ahan
37093	tvam indra śarma riṇāḥ
37094	tvam indra sajoṣasam
37095	tvam indra sālāvṛkān sahasram
37096	tvam indras tvaṃ rudraḥ
37097	tvam indras tvaṃ niśākaraḥ
37098	tvam indras tvaṃ mahendraḥ
37099	tvam indra sravitavā apas kaḥ
37100	tvam indra svayaśā ṛbhukṣāḥ
37101	tvam indrādhirājaḥ śravasyuḥ
37102	tvam indrābhibhūr asi
37103	tvam indrāya tośase
37104	tvam indrāya viṣṇave
37105	tvam indrāsi vibhūḥ prabhūḥ
37106	tvam indrāsi viśvajit
37107	tvam indrāsi vṛtrahā
37108	tvam indrāsy adhirājaḥ
37109	tvam indremaṃ suhavaṃ stomam erayasva
37110	tvam indro dāśuṣe martyāya
37111	tvam imā oṣadhīḥ soma viśvāḥ
37112	tvam imā vāryā puru
37113	tvam imā viśvā bhuvanānu tiṣṭhase
37114	tvam īśiṣe paśūnāṃ pārthivānām
37115	tvam īśiṣe vasupate vasūnām
37116	tvam īśiṣe vasūnām
37117	tvam īśiṣe sāsminn ā satsi barhiṣi
37118	tvam īśiṣe sutānām
37119	tvam ugraḥ pṛtanāsu sāsahiḥ
37120	tvam ugras tvaṃ balī
37121	tvam uttamāsy oṣadhe
37122	tvam uttaro bhrātṛvyebhyaḥ
37123	tvam utsāṃ ṛtubhir badbadhānān
37124	tvam u naḥ sahasāvann avadyāt
37125	tvam u nirvāpayā punaḥ
37126	tvam ṛbhukṣā naryas tvaṃ ṣāṭ
37127	tvam ekavṛṣo bhava
37128	tvam ekasya vṛtrahan
37129	tvam eko'si bahūn anupraviṣṭaḥ
37130	tvam etad adhārayaḥ
37131	tvam etāñ janarājño dvir daśa
37132	tvam etāni papriṣe vi nāma
37133	tvam etān rudato jakṣataś ca
37134	tvam edhi vivācanam
37135	tvam eva tvāṃ vettha yo'si so'si
37136	tvam eva tvām acaiṣīḥ
37137	tvam eva pratyakṣaṃ brahmāsi
37138	tvam eva rājan varuṇa
37139	tvam eṣāṃ vithurā śavāṃsi
37140	tvam eṣām ṛṣir indrāsi dhīraḥ
37141	tvaṃ patiḥ śivo'gne dvitīyaḥ
37142	tvaṃ panthā bhavasi devayānaḥ
37143	tvaṃ pavitre rajaso vidharmaṇi
37144	tvaṃ paścād uta rakṣā purastāt
37145	tvaṃ pāyur dame yas te'vidhat
37146	tvaṃ pārthivasya paśupā iva tmanā
37147	tvaṃ pāśān vicṛtaṃ vettha sarvān
37148	tvaṃ pāhīndra sahīyaso n. ṝn
37149	tvaṃ pipruṃ mṛgayaṃ śūśuvāṃsam
37150	tvaṃ pipror nṛmaṇaḥ prārujaḥ puraḥ
37151	tvaṃ piśaṅka rohitaḥ
37152	tvaṃ putro bhavasi yas te'vidhat
37153	tvaṃ punīhi duritāny asmat
37154	tvaṃ pumān anujāyatām
37155	tvaṃ pura indra cikid enāḥ
37156	tvaṃ puraṃ cariṣṇvam
37157	tvaṃ purūṇy ā bharā svaśvyā
37158	tvaṃ purū sahasrāṇi śatāni ca
37159	tvaṃ puro navatiṃ dambhayo nava
37160	tvaṃ puṣyasi madhyamam
37161	tvaṃ pūṣā vidhataḥ pāsi nu tmanā
37162	tvaṃ pṛtanyataḥ pūrvaḥ
37163	tvaṃ potā viśvavāra pracetāḥ
37164	tvaṃ prajāpatis tvaṃ tat
37165	tvaṃ prati pravata āśayānam
37166	tvaṃ prathamo amṛtatvam
37167	tvaṃ priyo bṛhaspateḥ
37168	tvaṃ prīto dadase dhanam
37169	tvaṃ babhūtha pṛtanāsu sāsahiḥ
37170	tvaṃ bibharṣi dvipadas tvaṃ catuṣpadaḥ
37171	tvaṃ bibhṛhi yonyām
37172	tvaṃ bījaṃ virohasi
37173	tvaṃ bījam urvareva
37174	tvaṃ brahmā tvaṃ ca vai viṣṇuḥ
37175	tvaṃ brahmā tvaṃ prajāpatiḥ
37176	tvaṃ brahmā rayivid brahmaṇas pate
37177	tvaṃ brahmāsi
37178	tvaṃ bhago na ā hi ratnam iṣe
37179	tvaṃ bhago nṛpate vasva īśiṣe
37180	tvaṃ bhadro asi kratuḥ
37181	tvaṃ bhartā mātariśvā prajānām
37182	tvaṃ bhavādhipatir janānām
37183	tvaṃ bhā anu caro adha dvitā
37184	tvaṃ bhāsā rodasī ā tatantha
37185	tvaṃ bhiṣag bheṣajasyāsi kartā
37186	tvaṃ bhuvaḥ pratimānaṃ pṛthivyāḥ
37187	tvaṃ bhuvanā janayann abhi kran
37188	tvaṃ bhūtānāṃ śreṣṭho'si
37189	tvaṃ bhūtānām adhipatir asi
37190	tvaṃ bhūmim aty eṣy ojasā
37191	tvaṃ bhūr abhibhūtir janānām
37192	tvaṃ makhasya dodhataḥ
37193	tvaṃ maṇīnām adhipā vṛṣāsi
37194	tvaṃ mahāṃ indra tubhyaṃ ha kṣāḥ
37195	tvaṃ mahāṃ indra yo ha śuṣmaiḥ
37196	tvaṃ mahīnām uṣasām asi priyaḥ
37197	tvaṃ mahīm avaniṃ viśvadhenām
37198	tvaṃ mātā śatakrato babhūvitha
37199	tvaṃ mānebhya indra viśvajanyā
37200	tvaṃ māyābhir anavadya māyinam
37201	tvaṃ māyābhir apa māyino'dhamaḥ
37202	tvaṃ mitrasya varuṇasya dhāyase
37203	tvaṃ mitrāṇāṃ mitrapate dheṣṭhaḥ
37204	tvaṃ mitro asi satyarādhāḥ
37205	tvaṃ mitro bhavasi dasma īḍyaḥ
37206	tvaṃ mitro bhavasi yat samiddhaḥ
37207	tvayā kaṇvo agastyaḥ
37208	tvayā gām aśvaṃ puruṣaṃ sanema
37209	tvayā guptā iṣam ūrjaṃ madantaḥ
37210	tvayāgne kāmam ahaṃ jayāmi
37211	tvayāgne pṛṣṭhaṃ vayam āruhema
37212	tvayāgre nirakurvata
37213	tvayā jaghāna kaśyapaḥ
37214	tvayā juṣṭa ṛṣir bhavati devī
37215	tvayā juṣṭaś citraṃ vindate vasu
37216	tvayā juṣṭā juṣamāṇā duruktān
37217	tvayā jeṣma hitaṃ dhanam
37218	tvayā jvasena sam aśīmahi tvā
37219	tvayā tat soma guptam astu naḥ
37220	tvayā tad viśvatomukha
37221	tvayā dattaṃ kāmyaṃ rādha ā gāt
37222	tvayā dattaṃ prabhāsayā
37223	tvayā dṛḍhāni sukrato rajāṃsi
37224	tvayādya vṛtraṃ sākṣīya
37225	tvayādhyakṣeṇa pṛtanā jayema
37226	tvayā pūrvam atharvāṇaḥ
37227	tvayā prati bruve yujā
37228	tvayā prattāṃ śacīpate
37229	tvayā prattaṃ svadhayā madanti
37230	tvayā pramūrṇaṃ mṛditam
37231	tvayā prasūta idaṃ karma kariṣyāmi
37232	tvayā prasūtā gām aśvaṃ pūruṣaṃ sanema svāhā
37233	tvayā baddho mumukṣate
37234	tvayā brahmā gataśrīr uta tvayā
37235	tvayā bhūṣanti vedhasaḥ
37236	tvayā manyo saratham ārujantaḥ
37237	tvayā martāsaḥ svadanta āsutim
37238	tvayāyaṃ vājaṃ set
37239	tvayāyaṃ vṛtraṃ vadhyāt
37240	tvayā yakṣmaṃ nir avocam
37241	tvayā yajñaṃ vi tanvate
37242	tvayā yajño jāyate viśvadāniḥ
37243	tvayā yat stavante sadhavīra vīrāḥ
37244	tvayā yathā gṛtsamadāso agne
37245	tvayā rājan gupitā rakṣamāṇāḥ
37246	tvayā lokam aṅgirasaḥ prājānan
37247	tvayā vadheyaṃ dviṣataḥ sapatnān
37248	tvayā vayaṃ śāśadmahe raṇeṣu
37249	tvayā vayaṃ saṃghātaṃ-saṃghātaṃ jeṣma
37250	tvayā vayaṃ sadhanyas tvotāḥ
37251	tvayā vayaṃ sadhastha āgniṃ śakema khanituṃ purīṣyam
37252	tvayā vayaṃ sahasāvann āskrāḥ
37253	tvayā vayaṃ sumatau yajñiyānām
37254	tvayā vayaṃ suvṛdhā brahmaṇas pate
37255	tvayā vayaṃ tān vanuyāma saṃgame
37256	tvayā vayaṃ devajāta
37257	tvayā vayam agniṃ śakema khanituṃ sadhastha ā jāgatena chandasāṅgirasvat
37258	tvayā vayam apsarasaḥ
37259	tvayā vayam arya ājiṃ jayema
37260	tvayā vayam iṣam ūrjaṃ madantaḥ
37261	tvayā vayam uttamaṃ dhīmahe vayaḥ
37262	tvayā vayaṃ pavamānena soma
37263	tvayā vayaṃ pravataḥ śaśvatīr apaḥ
37264	tvayā vayaṃ brāhmaṇāḥ somapāḥ
37265	tvayā vayaṃ maghavann indra śatrūn
37266	tvayā vayaṃ maghavan pūrvye dhane
37267	tvayā varṣaṃ bahulam etu sṛṣṭam
37268	tvayāvasena sam aśīmahi tvā
37269	tvayā vājaṃ vājayanto jayema
37270	tvayā vibhinnaṃ bharati pradhiṃ pitā
37271	tvayā vīreṇa vīravaḥ
37272	tvayā vediṃ vividuḥ pṛthivīm
37273	tvayā śūrtā vahamānā apatyam
37274	tvayā sarve paritaptāḥ purastāt
37275	tvayā saha draviṇam ichamānāḥ
37276	tvayā sahasrakāṇḍena
37277	tvayā sākṣād ṛdhyāsam
37278	tvayā sṛṣṭaṃ bahulam aitu varṣam
37279	tvayā soma k¨ptam asmākam etat
37280	tvayāhaṃ vṛtrahan prattam
37281	tvayāhaṃ śāntyā sarvaśāntyā mahyaṃ dvipade ca catuṣpade ca śāntiṃ karomi
37282	tayāhaṃ sarvān yātūn
37283	tvayāhaṃ sarvā bhūtāni
37284	tvayā hatena pāpena
37285	tvayāhaṃ durhārdo jihvām
37286	tvayā ha svid yujā vayam
37287	tvayā hitam apyam apsu bhāgam
37288	tvayā hi naḥ pitaraḥ soma pūrve
37289	tvayā hotā saṃ tanoty ardhamāsān
37290	tvayā hy agne varuṇo dhṛtavrataḥ
37291	tvayi gāvo adhi śritāḥ
37292	tvayi tad dadhātu svāhā
37293	tvayi puṣṭaṃ puṣṭapatir jajāna
37294	tvayi mahimānaṃ sādayāmi
37295	tvayi mā santaṃ tvayi santaḥ sarpā mā hiṃṣiṣuḥ
37296	tvayi medhāṃ tvayi prajām
37297	tvayi me marma bṛhaspatau prāṇaḥ sa mā mṛtyoḥ pāhi
37298	tvayi yajño adhi śritaḥ
37299	tvayi rātri vasāmasi
37300	tvayi vratam
37301	tvayi santaṃ mayi santaṃ mākṣiṣur mā rīriṣur mā hiṃsiṣur mā dāṅkṣuḥ sarpāḥ
37302	tvayi sarvaṃ pratiṣṭhitam
37303	tvayi sūryo bhrājo dadhātu
37304	tvayīdaṃ sarvaṃ jāyatām
37305	tvayīndra indriyaṃ dadhātu
37306	tvayīndriyaṃ tvayi varcaḥ
37307	tvayīme vājā draviṇāni sarvā
37308	tvayed indra yujā vayam
37309	tvayed gāḥ puruhūta
37310	tvayy agnis tejo dadhātu
37311	tvayy udite prerate citrabhāno
37312	tvaraṃs tvaramāṇa āśur āśīyān javaḥ
37313	tvaraṇāḥ kṛpaṇāś ca yāḥ
37314	tvaṣṭa ṛbhavas tat panayad vaco vaḥ
37315	tvaṣṭaḥ poṣāya viṣya nābhim asme
37316	tvaṣṭar devebhir janibhiḥ sumadgaṇaḥ
37317	tvaṣṭar devebhiḥ sahasāma indra
37318	tvaṣṭaḥ śreṣṭhena rūpeṇa
37319	tvaṣṭaḥ samidhāṃ pate
37320	tvaṣṭā gnābhiḥ sajoṣā jūjuvad ratham
37321	tvaṣṭāgnīt
37322	tvaṣṭā ca ma indraś ca me
37323	tvaṣṭā cit tava manyave
37324	tvaṣṭā cit te yujyaṃ vāvṛdhe śavaḥ
37325	tvaṣṭājanat sāmnaḥ-sāmnaḥ kaviḥ
37326	tvaṣṭā jāyām ajanayat
37327	tvaṣṭā tam asyā ā badhnāt
37328	tvaṣṭā turīpo adbhutaḥ
37329	tvaṣṭā tvā rūpair upariṣṭāt pātu
37330	tvaṣṭā dadhad indrāya śuṣmam
37331	tvaṣṭā duhitre vahatuṃ kṛṇoti
37332	tvaṣṭā devatā
37333	tvaṣṭā devebhir janibhiḥ sajoṣāḥ
37334	tvaṣṭā devaiḥ sahamāna indraḥ
