text	position	sen.id	word.position	word	lemma	lemma.id	pos	case	number	gender	tense	mood	verb.form	person	voice	formation	head.position	label	sublabel	word.semantics	register	time.slot	veda	sakha	group	is.mantra	syntax.status	head.pos	head.word	head.label	citation	sentence
Atharvaveda (Śaunaka)	20243	611845_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	4	case	_	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	aṃśuḥ	obl	AVŚ, 5, 29, 13	somasya iva jātavedaḥ aṃśuḥ ā pyāyatām ayam
Atharvaveda (Śaunaka)	21495	612018_1	15	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	13	case	_	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	ūṣmāṇam	conj	AVŚ, 6, 18, 3	adaḥ yat te hṛdi śritam manaskam patayiṣṇukam tatas te īrṣyām muñcāmi niḥ ūṣmāṇam dṛteḥ iva
Atharvaveda (Śaunaka)	21600	612033_1	8	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	6	case	_	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	somaḥ	advcl	AVŚ, 6, 21, 2	śreṣṭham asi bheṣajānām vasiṣṭham vīrudhānām somaḥ bhagaḥ iva yāmeṣu deveṣu varuṇaḥ yathā
Atharvaveda (Śaunaka)	23006	612215_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	case	_	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	brahmā	advcl	AVŚ, 6, 50, 2	brahmā iva asaṃsthitam haviḥ an adantaḥ imān yavān a hiṃsantaḥ apodita
Atharvaveda (Śaunaka)	27479	612778_1	3	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	2	case	_	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	naḍāḥ	advcl	AVŚ, 6, 137, 2	keśāḥ naḍāḥ iva vardhantām śīrṣṇaḥ te asitāḥ pari
Atharvaveda (Śaunaka)	27762	612817_1	10	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	9	case	sim	132728	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	dyauḥ	obl	AVŚ, 6, 142, 2	āśṛṇvantam yavam devam yatra tvā acchāvadāmasi tat ucchrayasva dyauḥ iva
Atharvaveda (Śaunaka)	27764	612817_2	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	case	sim	132728	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	samudraḥ	obl	AVŚ, 6, 142, 2	samudraḥ iva edhi akṣitaḥ
Atharvaveda (Śaunaka)	29168	612981_1	15	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	14	discourse	_	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	VERB	baddhvā	advcl	AVŚ, 7, 38, 5	yadi vā asi tirojanam yadi vā nadyaḥ tiras iyam ha mahyam tvām oṣadhiḥ baddhvā iva nyānayat
Atharvaveda (Śaunaka)	29933	613073_1	13	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	12	case	_	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	iṣīkām	advcl	AVŚ, 7, 56, 4	ayam yaḥ vakraḥ vyaṅgaḥ mukhāni vakrā vṛjinā kṛṇoṣi tāni tvam brahmaṇaspate iṣīkām iva sam namaḥ
Atharvaveda (Śaunaka)	32357	613373_2	9	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	8	case	_	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	vaśā	obl	AVŚ, 7, 113, 2	viṣā viṣātakī asi parivṛktā yathā asasi ṛṣabhasya vaśā iva
Atharvaveda (Śaunaka)	33113	613460_1	7	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	6	case	_	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	tamaḥ	advcl	AVŚ, 8, 2, 12	rakṣaḥ yat sarvam durbhūtam tat tamaḥ iva apa hanmasi
Atharvaveda (Śaunaka)	41432	614453_1	5	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	4	case	_	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	vadhūm	advcl	AVŚ, 10, 1, 1	yām kalpayanti vahatau vadhūm iva viśva rūpām hasta kṛtām cikitsavaḥ sā ārāt etu
Atharvaveda (Śaunaka)	41469	614457_1	12	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	9	case	_	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	jāyā	advcl	AVŚ, 10, 1, 3	śūdra kṛtā rāja kṛtā strī kṛtā brahmabhiḥ kṛtā jāyā patyā nuttā iva kartāram bandhū ṛcchatu
Atharvaveda (Śaunaka)	41527	614467_1	6	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	7	mark	_	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	ṛbhuḥ	advcl	AVŚ, 10, 1, 8	yaḥ te parūṃṣi saṃdadhau rathasya iva ṛbhuḥ dhiyā tam gaccha
Atharvaveda (Śaunaka)	57900	616506_1	8	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	7	case	sim	_	metrical	2-MA	AV	Śaunaka	S	FALSE	gold	NOUN	savitā	obl	AVŚ, 13, 1, 38	yaśāḥ pṛthivyāḥ adityāḥ upasthe aham bhūyāsam savitā iva cāruḥ
Aitareyabrāhmaṇa	1540	623197_3	5	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	4	discourse	_	_	prose	3-PO	RV	Āśvalāyana	B	FALSE	gold	ADV	pratamām	advmod	AB, 1, 9, 8	etāni hi yajñe pratamām iva kriyante
Aitareyabrāhmaṇa	1737	623206_1	9	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	8	mark	sim	_	prose	3-PO	RV	Āśvalāyana	B	FALSE	gold	VERB	hīnam	parataxis	AB, 1, 11, 1	prayājavat an anuyājam kartavyam prāyaṇīyam iti āhuḥ hīnam iva vai etat īṅkhitam iva yat prāyaṇīyasya anuyājāḥ iti
Aitareyabrāhmaṇa	1741	623206_1	13	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	12	mark	sim	_	prose	3-PO	RV	Āśvalāyana	B	FALSE	gold	VERB	īṅkhitam	conj	AB, 1, 11, 1	prayājavat an anuyājam kartavyam prāyaṇīyam iti āhuḥ hīnam iva vai etat īṅkhitam iva yat prāyaṇīyasya anuyājāḥ iti
Aitareyabrāhmaṇa	2933	623290_2	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	case	sim	_	prose	3-PO	RV	Āśvalāyana	B	FALSE	gold	NOUN	śiśuḥ	obl	AB, 1, 16, 17	śiśuḥ iva vai eṣa prathama jātaḥ yat agniḥ
Aitareyabrāhmaṇa	3302	623324_1	6	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	5	discourse	_	_	prose	3-PO	RV	Āśvalāyana	B	FALSE	gold	VERB	āpīnaḥ	xcomp	AB, 1, 17, 5	yadā vai atithim pariveviṣati āpīnaḥ iva vai sa tarhi bhavati
Aitareyabrāhmaṇa	3839	623358_3	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	discourse	_	_	prose	3-PO	RV	Āśvalāyana	B	FALSE	gold	ADJ	vikṣudram	root	AB, 1, 21, 5	vikṣudram iva vai antastyam aṇīyaḥ iva ca sthavīyaḥ iva ca
Aitareyabrāhmaṇa	3843	623358_3	6	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	5	discourse	_	_	prose	3-PO	RV	Āśvalāyana	B	FALSE	gold	ADJ	aṇīyaḥ	conj	AB, 1, 21, 5	vikṣudram iva vai antastyam aṇīyaḥ iva ca sthavīyaḥ iva ca
Aitareyabrāhmaṇa	3846	623358_3	9	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	8	discourse	_	_	prose	3-PO	RV	Āśvalāyana	B	FALSE	gold	ADJ	sthavīyaḥ	conj	AB, 1, 21, 5	vikṣudram iva vai antastyam aṇīyaḥ iva ca sthavīyaḥ iva ca
Aitareyabrāhmaṇa	3911	623364_2	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	case	sim	_	prose	3-PO	RV	Āśvalāyana	B	FALSE	gold	NOUN	akṣī	advcl	AB, 1, 21, 11	akṣī iva karṇau iva nāsā iva iti aṅga samākhyāyam eva asmin tat indriyāṇi dadhāti
Aitareyabrāhmaṇa	3913	623364_2	4	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	3	case	sim	_	prose	3-PO	RV	Āśvalāyana	B	FALSE	gold	NOUN	karṇau	conj	AB, 1, 21, 11	akṣī iva karṇau iva nāsā iva iti aṅga samākhyāyam eva asmin tat indriyāṇi dadhāti
Aitareyabrāhmaṇa	3915	623364_2	6	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	5	case	sim	_	prose	3-PO	RV	Āśvalāyana	B	FALSE	gold	NOUN	nāsā	conj	AB, 1, 21, 11	akṣī iva karṇau iva nāsā iva iti aṅga samākhyāyam eva asmin tat indriyāṇi dadhāti
Aitareyabrāhmaṇa	4965	623421_2	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	case	sim	_	prose	3-PO	RV	Āśvalāyana	B	FALSE	gold	ADJ	krūram	obl	AB, 1, 26, 3	krūram iva vai somasya rājñaḥ ante caranti yat asya ghṛtena ante caranti
Aitareyabrāhmaṇa	5021	623422_2	6	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	5	case	sim	_	prose	3-PO	RV	Āśvalāyana	B	FALSE	gold	ADJ	krūram	obj	AB, 1, 26, 4	yat eva asya tat krūram iva ante caranti tat eva asya etena āpyāyayanti
Aitareyabrāhmaṇa	5408	623455_2	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	case	_	_	prose	3-PO	RV	Āśvalāyana	B	FALSE	gold	NOUN	kulāyam	xcomp	AB, 1, 28, 28	kulāyam iva hi etat yajñe kriyate yat paitudāravāḥ paridhayaḥ gulgulu ūrṇā stukāḥ sugandhi tejanāni iti
Aitareyabrāhmaṇa	5725	623473_2	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	case	_	_	prose	3-PO	RV	Āśvalāyana	B	FALSE	gold	NOUN	yame	obl	AB, 1, 29, 5	yame iva hi ete yatamāne prabāhuk itaḥ
Aitareyabrāhmaṇa	5816	623484_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	case	_	_	prose	3-PO	RV	Āśvalāyana	B	FALSE	gold	ADJ	viśvam	det	AB, 1, 29, 16	viśvam iva hi rūpam rarāṭyāḥ śuklam iva ca kṛṣṇam iva ca
Aitareyabrāhmaṇa	5821	623484_1	7	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	6	case	_	_	prose	3-PO	RV	Āśvalāyana	B	FALSE	gold	ADJ	śuklam	nmod	AB, 1, 29, 16	viśvam iva hi rūpam rarāṭyāḥ śuklam iva ca kṛṣṇam iva ca
Aitareyabrāhmaṇa	5824	623484_1	10	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	9	case	_	_	prose	3-PO	RV	Āśvalāyana	B	FALSE	gold	ADJ	kṛṣṇam	conj	AB, 1, 29, 16	viśvam iva hi rūpam rarāṭyāḥ śuklam iva ca kṛṣṇam iva ca
Aitareyabrāhmaṇa	6155	623508_1	6	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	5	case	sim	_	prose	3-PO	RV	Āśvalāyana	B	FALSE	gold	ADV	pṛṣṭhatas	advmod	AB, 1, 30, 16	tat atikramya eva anubrūyāt pṛṣṭhatas iva āgnīdhram kṛtvā
Aitareyabrāhmaṇa	6213	623515_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	case	sim	_	prose	3-PO	RV	Āśvalāyana	B	FALSE	gold	ADJ	hiraṇmayam	obl	AB, 1, 30, 23	hiraṇmayam iva ha vai eṣaḥ etat devebhyaḥ chadayati yat kṛṣṇājinam
Aitareyabrāhmaṇa	6732	623551_2	3	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	4	case	sim	_	prose	3-PO	RV	Āśvalāyana	B	FALSE	gold	NOUN	savitā	obl	AB, 2, 2, 15	tiṣṭha devaḥ iva savitā iti eva tat āha
Aitareyabrāhmaṇa	6775	623554_1	6	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	5	case	sim	_	prose	3-PO	RV	Āśvalāyana	B	FALSE	gold	ADJ	bahavaḥ	obl	AB, 2, 2, 18	yadi ha vai api bahavaḥ iva yajante atha ha asya devāḥ yajñam ā eva gacchanti yatra evam vidvān etām anvāha
Aitareyabrāhmaṇa	6834	623558_1	6	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	5	discourse	_	_	prose	3-PO	RV	Āśvalāyana	B	FALSE	gold	VERB	nītaḥ	advcl	AB, 2, 2, 22	yadi ha vai api nītaḥ iva yajamānaḥ bhavati pari ha eva enam tat saṃvatsarāya dadāti
Aitareyabrāhmaṇa	7170	623579_3	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	case	sim	_	prose	3-PO	RV	Āśvalāyana	B	FALSE	gold	NOUN	pīvaḥ	obl	AB, 2, 3, 10	pīvaḥ iva kartavyaḥ
Aitareyabrāhmaṇa	7177	623579_5	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	case	sim	_	prose	3-PO	RV	Āśvalāyana	B	FALSE	gold	VERB	kṛśitaḥ	xcomp	AB, 2, 3, 10	kṛśitaḥ iva khalu vai yajamānaḥ bhavati
Aitareyabrāhmaṇa	7501	623600_2	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	discourse	_	_	prose	3-PO	RV	Āśvalāyana	B	FALSE	gold	NOUN	vājinam	acl	AB, 2, 5, 3	vājinam iva hi enam santam pariṇayanti
Aitareyabrāhmaṇa	7517	623601_2	4	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	3	case	sim	_	prose	3-PO	RV	Āśvalāyana	B	FALSE	gold	ADJ	rathīḥ	obl	AB, 2, 5, 4	eṣa hi rathīḥ iva adhvaram pariyāti
Aitareyabrāhmaṇa	7870	623627_2	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	discourse	_	_	prose	3-PO	RV	Āśvalāyana	B	FALSE	gold	ADV	tiras	root	AB, 2, 7, 5	tiras iva vai etat vācaḥ yat upāṃśu
Aitareyabrāhmaṇa	7877	623627_3	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	discourse	_	_	prose	3-PO	RV	Āśvalāyana	B	FALSE	gold	ADV	tiras	root	AB, 2, 7, 5	tiras iva etat yat rakṣāṃsi
Aitareyabrāhmaṇa	8099	623639_1	4	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	3	discourse	_	_	prose	3-PO	RV	Āśvalāyana	B	FALSE	gold	ADV	jyoktamām	advmod	AB, 2, 8, 4	saḥ aje jyoktamām iva aramata
Aitareyabrāhmaṇa	8284	623651_2	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	case	_	_	prose	3-PO	RV	Āśvalāyana	B	FALSE	gold	ADV	itas	orphan	AB, 2, 9, 8	itas iva ca hi eṣaḥ itas iva ca medhaḥ samāhṛtaḥ bhavati
Aitareyabrāhmaṇa	8289	623651_2	7	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	6	case	_	_	prose	3-PO	RV	Āśvalāyana	B	FALSE	gold	ADV	itas	advmod	AB, 2, 9, 8	itas iva ca hi eṣaḥ itas iva ca medhaḥ samāhṛtaḥ bhavati
Aitareyabrāhmaṇa	8485	623666_4	5	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	6	discourse	_	_	prose	3-PO	RV	Āśvalāyana	B	FALSE	gold	NOUN	paryagneḥ	obl	AB, 2, 11, 1	tān āprīte paśau puras iva paryagneḥ yūpam prati purastāt upāyan
Aitareyabrāhmaṇa	9081	623707_2	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	5	discourse	_	_	prose	3-PO	RV	Āśvalāyana	B	FALSE	gold	VERB	līyate	root	AB, 2, 14, 2	pra iva vai retaḥ līyate
Aitareyabrāhmaṇa	9086	623707_3	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	4	discourse	_	_	prose	3-PO	RV	Āśvalāyana	B	FALSE	gold	VERB	līyate	root	AB, 2, 14, 2	pra iva vapā līyate
Aitareyabrāhmaṇa	18067	624201_3	4	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	3	discourse	_	_	prose	3-PO	RV	Āśvalāyana	B	FALSE	gold	NOUN	nakham	root	AB, 3, 26, 3	tasmāt sa nakham iva
Aitareyabrāhmaṇa	18077	624201_5	4	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	3	discourse	_	_	prose	3-PO	RV	Āśvalāyana	B	FALSE	gold	NOUN	haviḥ	root	AB, 3, 26, 3	tasmāt sā haviḥ iva
Aitareyabrāhmaṇa	44027	625634_3	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	discourse	_	_	prose	4-PL	RV	Āśvalāyana	B	FALSE	gold	PRON	anyat	root	AB, 7, 2, 4	anyat iva etat payaḥ yat abhivānya vatsāyāḥ
Aitareyabrāhmaṇa	44034	625634_4	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	discourse	_	_	prose	4-PL	RV	Āśvalāyana	B	FALSE	gold	PRON	anyat	root	AB, 7, 2, 4	anyat iva etat agnihotram yat pretasya
Aitareyabrāhmaṇa	44075	625637_1	15	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	14	case	sim	_	prose	4-PL	RV	Āśvalāyana	B	FALSE	gold	NOUN	rūpakam	obj	AB, 7, 2, 7	yadi śarīrāṇi na vidyeran parṇa śaraḥ ṣaṣṭim trīṇi ca śatāni āhṛtya teṣām puruṣa rūpakam iva kṛtvā tasmin tām āvṛtam kuryuḥ
Aitareyabrāhmaṇa	46816	625734_1	6	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	5	discourse	_	_	prose	4-PL	RV	Āśvalāyana	B	FALSE	gold	ADJ	amānuṣam	acl	AB, 7, 16, 3	atha ha śunaḥśepaḥ īkṣāṃcakre amānuṣam iva vai mā viśasiṣyanti hanta aham devatāḥ upadhāvāni iti
Aitareyabrāhmaṇa	49044	625816_1	92	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	91	case	sim	_	prose	4-PL	RV	Āśvalāyana	B	FALSE	gold	ADJ	priyāḥ	parataxis	AB, 7, 30, 1	ete vai te trayaḥ bhakṣāḥ rājan iti ha uvāca yeṣām āśām na iyāt kṣatriyaḥ yajamānaḥ atha asya eṣa svaḥ bhakṣaḥ nyagrodhasya avarodhāḥ ca phalāni ca audumbarāṇi āśvatthāni plākṣāṇi abhiṣuṇuyāt tāni bhakṣayet saḥ asya svaḥ bhakṣaḥ yatas vai adhi devāḥ yajñena iṣṭvā svargam lokam āyan tatra etān camasān nyubjan te nyagrodhāḥ abhavan nyubjāḥ iti ha api enān etarhi ācakṣate kurukṣetre te ha prathama jāḥ nyagrodhānām tebhyaḥ ha anye adhijātāḥ te yat nyañcaḥ arohan tasmāt nyaṅ rohati nyak rohaḥ nyak rohaḥ vai nāma tam nyak roham santam nyagrodhaḥ iti ācakṣate parokṣeṇa parokṣa priyāḥ iva hi devāḥ
Aitareyabrāhmaṇa	49089	625820_1	43	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	42	case	sim	_	prose	4-PL	RV	Āśvalāyana	B	FALSE	gold	ADJ	parokṣam	obl	AB, 7, 31, 1	teṣām yaḥ camasānām rasaḥ avāṅ ait te avarodhāḥ abhavan atha yaḥ ūrdhvaḥ tāni phalāni eṣa ha vāva kṣatriyaḥ svāt bhakṣāt na eti yaḥ nyagrodhasya avarodhān ca phalāni ca bhakṣayati upa aha parokṣeṇa eva soma pītham āpnoti na asya pratyakṣam bhakṣitaḥ bhavati parokṣam iva ha vai eṣa somaḥ rājā yat nyagrodhaḥ parokṣam iva eṣa brahmaṇaḥ rūpam upanigacchati yat kṣatriyaḥ purodhayā eva dīkṣayā eva pravareṇa eva kṣatram vai etat vanaspatīnām yat nyagrodhaḥ kṣatram rājanyaḥ nitataḥ iva hi iha kṣatriyaḥ rāṣṭre vasan bhavati pratiṣṭhitaḥ iva nitataḥ iva nyagrodhaḥ avarodhaiḥ bhūmyām pratiṣṭhitaḥ iva tat yat kṣatriyaḥ yajamānaḥ nyagrodhasya avarodhān ca phalāni ca bhakṣayati ātmani eva tat kṣatram vanaspatīnām pratiṣṭhāpayati kṣatre ātmānam ha vai ātmani kṣatram vanaspatīnām pratiṣṭhāpayati nyagrodhaḥ iva avarodhaiḥ bhūmyām prati rāṣṭre tiṣṭhati ugram ha asya rāṣṭram a vyathyam bhavati yaḥ evam etam bhakṣam bhakṣayati kṣatriyaḥ yajamānaḥ
Aitareyabrāhmaṇa	49098	625820_1	52	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	51	case	sim	_	prose	4-PL	RV	Āśvalāyana	B	FALSE	gold	ADJ	parokṣam	obl	AB, 7, 31, 1	teṣām yaḥ camasānām rasaḥ avāṅ ait te avarodhāḥ abhavan atha yaḥ ūrdhvaḥ tāni phalāni eṣa ha vāva kṣatriyaḥ svāt bhakṣāt na eti yaḥ nyagrodhasya avarodhān ca phalāni ca bhakṣayati upa aha parokṣeṇa eva soma pītham āpnoti na asya pratyakṣam bhakṣitaḥ bhavati parokṣam iva ha vai eṣa somaḥ rājā yat nyagrodhaḥ parokṣam iva eṣa brahmaṇaḥ rūpam upanigacchati yat kṣatriyaḥ purodhayā eva dīkṣayā eva pravareṇa eva kṣatram vai etat vanaspatīnām yat nyagrodhaḥ kṣatram rājanyaḥ nitataḥ iva hi iha kṣatriyaḥ rāṣṭre vasan bhavati pratiṣṭhitaḥ iva nitataḥ iva nyagrodhaḥ avarodhaiḥ bhūmyām pratiṣṭhitaḥ iva tat yat kṣatriyaḥ yajamānaḥ nyagrodhasya avarodhān ca phalāni ca bhakṣayati ātmani eva tat kṣatram vanaspatīnām pratiṣṭhāpayati kṣatre ātmānam ha vai ātmani kṣatram vanaspatīnām pratiṣṭhāpayati nyagrodhaḥ iva avarodhaiḥ bhūmyām prati rāṣṭre tiṣṭhati ugram ha asya rāṣṭram a vyathyam bhavati yaḥ evam etam bhakṣam bhakṣayati kṣatriyaḥ yajamānaḥ
Aitareyabrāhmaṇa	49120	625820_1	74	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	73	case	sim	_	prose	4-PL	RV	Āśvalāyana	B	FALSE	gold	VERB	nitataḥ	xcomp	AB, 7, 31, 1	teṣām yaḥ camasānām rasaḥ avāṅ ait te avarodhāḥ abhavan atha yaḥ ūrdhvaḥ tāni phalāni eṣa ha vāva kṣatriyaḥ svāt bhakṣāt na eti yaḥ nyagrodhasya avarodhān ca phalāni ca bhakṣayati upa aha parokṣeṇa eva soma pītham āpnoti na asya pratyakṣam bhakṣitaḥ bhavati parokṣam iva ha vai eṣa somaḥ rājā yat nyagrodhaḥ parokṣam iva eṣa brahmaṇaḥ rūpam upanigacchati yat kṣatriyaḥ purodhayā eva dīkṣayā eva pravareṇa eva kṣatram vai etat vanaspatīnām yat nyagrodhaḥ kṣatram rājanyaḥ nitataḥ iva hi iha kṣatriyaḥ rāṣṭre vasan bhavati pratiṣṭhitaḥ iva nitataḥ iva nyagrodhaḥ avarodhaiḥ bhūmyām pratiṣṭhitaḥ iva tat yat kṣatriyaḥ yajamānaḥ nyagrodhasya avarodhān ca phalāni ca bhakṣayati ātmani eva tat kṣatram vanaspatīnām pratiṣṭhāpayati kṣatre ātmānam ha vai ātmani kṣatram vanaspatīnām pratiṣṭhāpayati nyagrodhaḥ iva avarodhaiḥ bhūmyām prati rāṣṭre tiṣṭhati ugram ha asya rāṣṭram a vyathyam bhavati yaḥ evam etam bhakṣam bhakṣayati kṣatriyaḥ yajamānaḥ
Aitareyabrāhmaṇa	49128	625820_1	82	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	81	case	sim	_	prose	4-PL	RV	Āśvalāyana	B	FALSE	gold	VERB	pratiṣṭhitaḥ	conj	AB, 7, 31, 1	teṣām yaḥ camasānām rasaḥ avāṅ ait te avarodhāḥ abhavan atha yaḥ ūrdhvaḥ tāni phalāni eṣa ha vāva kṣatriyaḥ svāt bhakṣāt na eti yaḥ nyagrodhasya avarodhān ca phalāni ca bhakṣayati upa aha parokṣeṇa eva soma pītham āpnoti na asya pratyakṣam bhakṣitaḥ bhavati parokṣam iva ha vai eṣa somaḥ rājā yat nyagrodhaḥ parokṣam iva eṣa brahmaṇaḥ rūpam upanigacchati yat kṣatriyaḥ purodhayā eva dīkṣayā eva pravareṇa eva kṣatram vai etat vanaspatīnām yat nyagrodhaḥ kṣatram rājanyaḥ nitataḥ iva hi iha kṣatriyaḥ rāṣṭre vasan bhavati pratiṣṭhitaḥ iva nitataḥ iva nyagrodhaḥ avarodhaiḥ bhūmyām pratiṣṭhitaḥ iva tat yat kṣatriyaḥ yajamānaḥ nyagrodhasya avarodhān ca phalāni ca bhakṣayati ātmani eva tat kṣatram vanaspatīnām pratiṣṭhāpayati kṣatre ātmānam ha vai ātmani kṣatram vanaspatīnām pratiṣṭhāpayati nyagrodhaḥ iva avarodhaiḥ bhūmyām prati rāṣṭre tiṣṭhati ugram ha asya rāṣṭram a vyathyam bhavati yaḥ evam etam bhakṣam bhakṣayati kṣatriyaḥ yajamānaḥ
Aitareyabrāhmaṇa	49130	625820_1	84	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	83	case	sim	_	prose	4-PL	RV	Āśvalāyana	B	FALSE	gold	VERB	nitataḥ	parataxis	AB, 7, 31, 1	teṣām yaḥ camasānām rasaḥ avāṅ ait te avarodhāḥ abhavan atha yaḥ ūrdhvaḥ tāni phalāni eṣa ha vāva kṣatriyaḥ svāt bhakṣāt na eti yaḥ nyagrodhasya avarodhān ca phalāni ca bhakṣayati upa aha parokṣeṇa eva soma pītham āpnoti na asya pratyakṣam bhakṣitaḥ bhavati parokṣam iva ha vai eṣa somaḥ rājā yat nyagrodhaḥ parokṣam iva eṣa brahmaṇaḥ rūpam upanigacchati yat kṣatriyaḥ purodhayā eva dīkṣayā eva pravareṇa eva kṣatram vai etat vanaspatīnām yat nyagrodhaḥ kṣatram rājanyaḥ nitataḥ iva hi iha kṣatriyaḥ rāṣṭre vasan bhavati pratiṣṭhitaḥ iva nitataḥ iva nyagrodhaḥ avarodhaiḥ bhūmyām pratiṣṭhitaḥ iva tat yat kṣatriyaḥ yajamānaḥ nyagrodhasya avarodhān ca phalāni ca bhakṣayati ātmani eva tat kṣatram vanaspatīnām pratiṣṭhāpayati kṣatre ātmānam ha vai ātmani kṣatram vanaspatīnām pratiṣṭhāpayati nyagrodhaḥ iva avarodhaiḥ bhūmyām prati rāṣṭre tiṣṭhati ugram ha asya rāṣṭram a vyathyam bhavati yaḥ evam etam bhakṣam bhakṣayati kṣatriyaḥ yajamānaḥ
